PROJECT_ID,timestamp,house_no,RAW_P_H,RAW_P_H_PV,RAW_E_H_IM,RAW_E_H_EX,FLAG,date_only
SGtechMicrogrid,2025-04-01 00:00:00.347,h2,0.7,0.0,147787.42,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:01:00.360,h2,0.7,0.0,147787.44,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:02:00.403,h2,0.7,0.0,147787.44,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:03:00.437,h2,0.7,0.0,147787.45,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:04:00.473,h2,0.7,0.0,147787.47,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:05:00.527,h2,0.7,0.0,147787.48,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:06:00.550,h2,0.7,0.0,147787.48,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:07:00.570,h2,0.7,0.0,147787.5,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:08:00.630,h2,0.7,0.0,147787.52,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:09:00.673,h2,0.7,0.0,147787.52,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:10:00.687,h2,0.7,0.0,147787.53,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:11:00.743,h2,0.7,0.0,147787.55,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:12:00.757,h2,0.7,0.0,147787.56,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:13:00.823,h2,0.7,0.0,147787.58,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:14:00.840,h2,0.7,0.0,147787.58,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:15:00.920,h2,0.7,0.0,147787.59,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:16:00.947,h2,0.7,0.0,147787.61,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:17:00.970,h2,0.7,0.0,147787.61,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:18:01.000,h2,0.7,0.0,147787.63,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:19:00.037,h2,0.7,0.0,147787.64,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:20:00.083,h2,0.7,0.0,147787.66,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:21:00.117,h2,0.7,0.0,147787.66,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:22:00.153,h2,0.7,0.0,147787.69,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:23:00.193,h2,0.7,0.0,147787.7,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:24:00.217,h2,0.7,0.0,147787.72,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:25:00.243,h2,0.7,0.0,147787.72,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:26:00.280,h2,0.7,0.0,147787.73,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:27:00.337,h2,0.7,0.0,147787.75,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:28:00.357,h2,0.7,0.0,147787.75,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:29:00.417,h2,0.7,0.0,147787.77,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:30:00.460,h2,0.7,0.0,147787.78,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:31:00.487,h2,0.7,0.0,147787.8,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:32:00.527,h2,0.7,0.0,147787.8,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:33:00.583,h2,0.7,0.0,147787.81,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:34:00.617,h2,0.7,0.0,147787.83,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:35:00.650,h2,0.7,0.0,147787.84,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:36:00.680,h2,0.7,0.0,147787.84,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:37:00.683,h2,0.7,0.0,147787.86,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:38:00.737,h2,0.7,0.0,147787.88,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:39:00.780,h2,0.7,0.0,147787.88,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:40:00.830,h2,0.7,0.0,147787.89,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:41:00.853,h2,0.7,0.0,147787.91,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:42:00.883,h2,0.7,0.0,147787.92,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:43:00.923,h2,0.7,0.0,147787.92,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:44:00.967,h2,0.7,0.0,147787.94,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:45:00.983,h2,0.7,0.0,147787.95,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:46:01.040,h2,0.75,0.0,147787.97,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:47:00.053,h2,0.75,0.0,147787.97,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:48:00.123,h2,0.75,0.0,147787.98,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:49:00.163,h2,0.75,0.0,147788.0,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:50:00.177,h2,0.75,0.0,147788.02,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:51:00.240,h2,0.75,0.0,147788.03,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:52:00.263,h2,0.75,0.0,147788.03,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:53:00.287,h2,0.75,0.0,147788.05,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:54:00.340,h2,0.75,0.0,147788.06,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:55:00.363,h2,0.75,0.0,147788.08,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:56:00.453,h2,0.75,0.0,147788.09,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:57:00.460,h2,0.75,0.0,147788.09,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:58:00.480,h2,0.75,0.0,147788.11,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 00:59:00.513,h2,0.75,0.0,147788.13,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:00:00.550,h2,0.75,0.0,147788.14,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:01:00.610,h2,0.75,0.0,147788.14,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:02:00.637,h2,0.75,0.0,147788.16,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:03:00.673,h2,0.75,0.0,147788.17,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:04:00.733,h2,0.75,0.0,147788.19,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:05:00.760,h2,0.75,0.0,147788.2,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:06:00.780,h2,0.75,0.0,147788.2,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:07:00.847,h2,0.75,0.0,147788.22,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:08:00.863,h2,0.75,0.0,147788.23,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:09:00.923,h2,0.75,0.0,147788.25,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:10:00.940,h2,0.75,0.0,147788.25,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:11:00.997,h2,0.75,0.0,147788.27,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:12:01.043,h2,0.75,0.0,147788.28,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:13:00.060,h2,0.75,0.0,147788.3,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:14:00.103,h2,0.75,0.0,147788.31,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:15:00.123,h2,0.75,0.0,147788.31,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:16:00.163,h2,0.75,0.0,147788.34,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:17:00.187,h2,0.75,0.0,147788.36,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:18:00.227,h2,0.75,0.0,147788.38,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:19:00.267,h2,0.75,0.0,147788.39,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:20:00.313,h2,0.74,0.0,147788.39,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:21:00.360,h2,0.75,0.0,147788.41,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:22:00.410,h2,0.75,0.0,147788.42,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:23:00.443,h2,0.76,0.0,147788.44,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:24:00.527,h2,0.75,0.0,147788.44,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:25:00.517,h2,0.73,0.0,147788.45,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:26:00.550,h2,0.73,0.0,147788.47,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:27:00.600,h2,0.73,0.0,147788.48,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:28:00.613,h2,0.73,0.0,147788.48,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:29:00.660,h2,0.73,0.0,147788.5,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:30:00.667,h2,0.73,0.0,147788.52,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:31:00.720,h2,0.73,0.0,147788.53,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:32:00.767,h2,0.73,0.0,147788.53,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:33:00.807,h2,0.73,0.0,147788.55,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:34:00.837,h2,0.73,0.0,147788.56,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:35:00.867,h2,0.73,0.0,147788.58,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:36:00.903,h2,0.73,0.0,147788.58,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:37:00.970,h2,0.73,0.0,147788.59,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:38:00.997,h2,0.73,0.0,147788.61,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:39:01.070,h2,0.73,0.0,147788.63,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:40:00.070,h2,0.73,0.0,147788.64,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:41:00.130,h2,0.73,0.0,147788.64,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:42:00.150,h2,0.73,0.0,147788.66,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:43:00.210,h2,0.73,0.0,147788.67,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:44:00.243,h2,0.73,0.0,147788.67,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:45:00.270,h2,0.73,0.0,147788.69,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:46:00.310,h2,0.73,0.0,147788.7,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:47:00.333,h2,0.73,0.0,147788.72,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:48:00.350,h2,0.73,0.0,147788.73,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:49:00.400,h2,0.73,0.0,147788.73,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:50:00.433,h2,0.73,0.0,147788.75,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:51:00.477,h2,0.73,0.0,147788.77,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:52:00.563,h2,0.73,0.0,147788.78,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:53:00.570,h2,0.73,0.0,147788.78,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:54:00.593,h2,0.73,0.0,147788.8,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:55:00.627,h2,0.73,0.0,147788.81,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:56:00.667,h2,0.73,0.0,147788.83,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:57:00.730,h2,0.73,0.0,147788.83,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:58:00.740,h2,0.73,0.0,147788.84,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 01:59:00.800,h2,0.73,0.0,147788.86,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:00:00.830,h2,0.73,0.0,147788.88,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:01:00.863,h2,0.73,0.0,147788.88,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:02:00.917,h2,0.73,0.0,147788.89,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:03:00.930,h2,0.73,0.0,147788.91,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:04:00.987,h2,0.73,0.0,147788.92,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:05:01.020,h2,0.73,0.0,147788.94,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:06:01.037,h2,0.73,0.0,147788.94,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:07:00.080,h2,0.73,0.0,147788.95,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:08:00.107,h2,0.73,0.0,147788.97,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:09:00.127,h2,0.73,0.0,147788.98,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:10:00.177,h2,0.73,0.0,147788.98,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:11:00.220,h2,0.73,0.0,147789.02,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:12:00.233,h2,0.73,0.0,147789.03,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:13:00.267,h2,0.73,0.0,147789.05,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:14:00.330,h2,0.73,0.0,147789.05,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:15:00.357,h2,0.73,0.0,147789.06,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:16:00.393,h2,0.73,0.0,147789.08,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:17:00.430,h2,0.73,0.0,147789.09,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:18:00.467,h2,0.64,0.0,147789.09,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:19:00.510,h2,0.64,0.0,147789.11,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:20:00.550,h2,0.64,0.0,147789.13,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:21:00.583,h2,0.64,0.0,147789.13,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:22:00.613,h2,0.64,0.0,147789.14,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:23:00.660,h2,0.64,0.0,147789.16,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:24:00.677,h2,0.64,0.0,147789.16,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:25:00.723,h2,0.64,0.0,147789.17,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:26:00.750,h2,0.64,0.0,147789.19,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:27:00.790,h2,0.64,0.0,147789.19,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:28:00.847,h2,0.64,0.0,147789.2,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:29:00.860,h2,0.64,0.0,147789.22,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:30:00.890,h2,0.64,0.0,147789.22,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:31:00.910,h2,0.64,0.0,147789.23,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:32:00.973,h2,0.64,0.0,147789.25,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:33:01.020,h2,0.64,0.0,147789.25,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:34:00.023,h2,0.64,0.0,147789.27,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:35:00.083,h2,0.64,0.0,147789.28,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:36:00.110,h2,0.64,0.0,147789.28,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:37:00.153,h2,0.64,0.0,147789.3,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:38:00.200,h2,0.64,0.0,147789.31,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:39:00.237,h2,0.64,0.0,147789.31,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:40:00.280,h2,0.64,0.0,147789.33,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:41:00.310,h2,0.64,0.0,147789.34,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:42:00.360,h2,0.64,0.0,147789.34,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:43:00.377,h2,0.64,0.0,147789.36,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:44:00.410,h2,0.64,0.0,147789.38,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:45:00.440,h2,0.64,0.0,147789.38,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:46:00.483,h2,0.64,0.0,147789.39,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:47:00.517,h2,0.64,0.0,147789.41,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:48:00.540,h2,0.64,0.0,147789.41,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:49:00.600,h2,0.64,0.0,147789.42,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:50:00.647,h2,0.64,0.0,147789.44,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:51:00.670,h2,0.64,0.0,147789.44,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:52:00.717,h2,0.64,0.0,147789.45,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:53:00.740,h2,0.64,0.0,147789.47,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:54:00.793,h2,0.64,0.0,147789.47,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:55:00.853,h2,0.64,0.0,147789.48,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:56:00.857,h2,0.64,0.0,147789.5,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:57:00.937,h2,0.64,0.0,147789.5,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:58:00.930,h2,0.64,0.0,147789.52,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 02:59:00.960,h2,0.64,0.0,147789.53,0.0,0,2025-04-01
SGtechMicrogrid,2025-04-01 03:00:01.020,h2,0.64,0.0,147789.53,0.0,0,2025-04-01
