PROJECT_ID,timestamp,house_no,RAW_P_H,RAW_P_H_PV,RAW_E_H_IM,RAW_E_H_EX,FLAG,date_only
SGtechMicrogrid,2025-04-03 00:56:00.307,h2,0.75,0.0,147980.08,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 00:57:00.347,h2,0.75,0.0,147980.09,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 00:58:00.367,h2,0.75,0.0,147980.11,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 00:59:00.413,h2,0.75,0.0,147980.11,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:00:00.467,h2,0.75,0.0,147980.13,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:01:00.483,h2,0.75,0.0,147980.14,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:02:00.520,h2,0.75,0.0,147980.16,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:03:00.570,h2,0.75,0.0,147980.16,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:04:00.620,h2,0.75,0.0,147980.17,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:05:00.630,h2,0.75,0.0,147980.19,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:06:00.667,h2,0.75,0.0,147980.2,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:07:00.697,h2,0.75,0.0,147980.22,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:08:00.770,h2,0.75,0.0,147980.22,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:09:00.793,h2,0.75,0.0,147980.23,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:10:00.847,h2,0.75,0.0,147980.25,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:11:00.877,h2,0.75,0.0,147980.27,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:12:00.920,h2,0.75,0.0,147980.28,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:13:00.950,h2,0.75,0.0,147980.28,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:14:00.983,h2,0.75,0.0,147980.3,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:15:01.037,h2,0.75,0.0,147980.31,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:16:00.060,h2,0.75,0.0,147980.34,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:17:00.100,h2,0.75,0.0,147980.34,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:18:00.130,h2,0.75,0.0,147980.36,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:19:00.170,h2,0.75,0.0,147980.38,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:20:00.203,h2,0.75,0.0,147980.39,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:21:00.250,h2,0.75,0.0,147980.39,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:22:00.283,h2,0.75,0.0,147980.41,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:23:00.330,h2,0.75,0.0,147980.42,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:24:00.363,h2,0.75,0.0,147980.44,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:25:00.370,h2,0.75,0.0,147980.45,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:26:00.437,h2,0.75,0.0,147980.45,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:27:00.477,h2,0.75,0.0,147980.47,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:28:00.480,h2,0.75,0.0,147980.48,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:29:00.537,h2,0.73,0.0,147980.5,0.0,0,2025-04-03
SGtechMicrogrid,2025-04-03 01:30:00.567,h2,0.71,0.0,147980.52,0.0,0,2025-04-03
