project_id,timestamp,house_no,raw_p_h,raw_p_h_pv,raw_e_h_im,raw_e_h_ex,flag
SGtechMicrogrid,2024-01-01 00:00:00,h7,0.4066666666666666,0.0,378722.91,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 00:15:00,h7,0.35933333333333334,0.0,378724.6,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 00:30:00,h7,0.23,0.0,378725.64,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 00:45:00,h7,0.242,0.0,378726.51,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 01:00:00,h7,0.29,0.0,378727.54,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 01:15:00,h7,0.316,0.0,378728.71,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 01:30:00,h7,0.30933333333333335,0.0,378729.76,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 01:45:00,h7,0.38333333333333336,0.0,378731.15,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 02:00:00,h7,0.23533333333333334,0.0,378732.25,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 02:15:00,h7,0.29333333333333333,0.0,378733.26,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 02:30:00,h7,0.29,0.0,378734.36,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 02:45:00,h7,0.24400000000000002,0.0,378735.42,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 03:00:00,h7,0.30666666666666664,0.0,378736.37,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 03:15:00,h7,0.448,0.0,378737.75,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 03:30:00,h7,0.37866666666666665,0.0,378739.5,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 03:45:00,h7,0.23133333333333334,0.0,378740.58,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 04:00:00,h7,0.2693333333333333,0.0,378741.5,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 04:15:00,h7,0.258,0.0,378742.55,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 04:30:00,h7,0.29333333333333333,0.0,378743.63,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 04:45:00,h7,0.26466666666666666,0.0,378744.61,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 05:00:00,h7,0.2673333333333333,0.0,378745.67,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 05:15:00,h7,0.23066666666666666,0.0,378746.58,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 05:30:00,h7,0.33133333333333337,0.0,378747.6,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 05:45:00,h7,0.232,0.0,378748.77,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 06:00:00,h7,0.13533333333333336,0.0,378749.25,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 06:15:00,h7,0.154,0.0,378749.82,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 06:30:00,h7,0.2673333333333333,0.0,378750.57,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 06:45:00,h7,0.07466666666666667,0.0,378751.37,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 07:00:00,h7,0.037333333333333336,0.0,378751.54,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 07:15:00,h7,0.10266666666666667,0.0,378751.81,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 07:30:00,h7,0.06066666666666667,0.0,378752.14,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 07:45:00,h7,0.11999999999999998,0.0,378752.53,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 08:00:00,h7,0.09466666666666668,0.0,378752.83,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 08:15:00,h7,0.059333333333333335,0.0,378753.18,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 08:30:00,h7,0.044000000000000004,0.0,378753.35000000003,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 08:45:00,h7,0.156,0.0,378753.68,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 09:00:00,h7,0.16066666666666668,0.0,378754.27,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 09:15:00,h7,0.158,0.0,378754.87,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 09:30:00,h7,0.17666666666666667,0.0,378755.5,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 09:45:00,h7,0.11733333333333333,0.0,378756.1,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 10:00:00,h7,0.13333333333333333,0.0,378756.6,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 10:15:00,h7,0.04066666666666666,0.0,378756.82,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 10:30:00,h7,0.10333333333333333,0.0,378757.13,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 10:45:00,h7,0.059333333333333335,0.0,378757.44,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 11:00:00,h7,0.09200000000000001,0.0,378757.74,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 11:15:00,h7,0.11333333333333333,0.0,378758.19,1251.8999999999999,0.0
SGtechMicrogrid,2024-01-01 11:30:00,h7,0.048,0.0,378758.5,1251.8999999999999,0.0
