project_id,timestamp,house_no,raw_p_h,raw_p_h_pv,raw_e_h_im,raw_e_h_ex,flag
SGtechMicrogrid,2024-01-01 00:00:00,h5,1.008,0.0,535882.94,3033680.85,0.0
SGtechMicrogrid,2024-01-01 00:15:00,h5,0.9773333333333334,0.0,535886.96,3033680.85,0.0
SGtechMicrogrid,2024-01-01 00:30:00,h5,0.886,0.0,535890.74,3033680.85,0.0
SGtechMicrogrid,2024-01-01 00:45:00,h5,1.0073333333333332,0.0,535894.36,3033680.85,0.0
SGtechMicrogrid,2024-01-01 01:00:00,h5,1.0799999999999998,0.0,535898.35,3033680.85,0.0
SGtechMicrogrid,2024-01-01 01:15:00,h5,1.1700000000000002,0.0,535902.3200000001,3033680.85,0.0
SGtechMicrogrid,2024-01-01 01:30:00,h5,1.2286666666666666,0.0,535906.88,3033680.85,0.0
SGtechMicrogrid,2024-01-01 01:45:00,h5,1.0806666666666667,0.0,535911.04,3033680.85,0.0
SGtechMicrogrid,2024-01-01 02:00:00,h5,1.0893333333333333,0.0,535914.97,3033680.85,0.0
SGtechMicrogrid,2024-01-01 02:15:00,h5,0.9633333333333333,0.0,535918.72,3033680.85,0.0
SGtechMicrogrid,2024-01-01 02:30:00,h5,0.7553333333333333,0.0,535922.31,3033680.85,0.0
SGtechMicrogrid,2024-01-01 02:45:00,h5,0.9713333333333334,0.0,535926.14,3033680.85,0.0
SGtechMicrogrid,2024-01-01 03:00:00,h5,1.1593333333333333,0.0,535930.05,3033680.85,0.0
SGtechMicrogrid,2024-01-01 03:15:00,h5,1.102,0.0,535934.02,3033680.85,0.0
SGtechMicrogrid,2024-01-01 03:30:00,h5,0.9553333333333334,0.0,535937.62,3033680.85,0.0
SGtechMicrogrid,2024-01-01 03:45:00,h5,0.8293333333333334,0.0,535941.09,3033680.85,0.0
SGtechMicrogrid,2024-01-01 04:00:00,h5,0.8553333333333334,0.0,535944.8200000001,3033680.85,0.0
SGtechMicrogrid,2024-01-01 04:15:00,h5,1.0799999999999998,0.0,535948.62,3033680.85,0.0
SGtechMicrogrid,2024-01-01 04:30:00,h5,1.1380000000000001,0.0,535952.19,3033680.85,0.0
SGtechMicrogrid,2024-01-01 04:45:00,h5,1.064,0.0,535955.86,3033680.85,0.0
SGtechMicrogrid,2024-01-01 05:00:00,h5,0.8093333333333333,0.0,535959.8,3033680.85,0.0
SGtechMicrogrid,2024-01-01 05:15:00,h5,1.02,0.0,535963.42,3033680.85,0.0
SGtechMicrogrid,2024-01-01 05:30:00,h5,1.0586666666666666,0.0,535966.8,3033680.85,0.0
SGtechMicrogrid,2024-01-01 05:45:00,h5,1.0786666666666667,0.0,535970.47,3033680.85,0.0
SGtechMicrogrid,2024-01-01 06:00:00,h5,0.5953333333333333,0.0,535973.92,3033680.85,0.0
SGtechMicrogrid,2024-01-01 06:15:00,h5,0.9033333333333334,0.0,535977.21,3033680.85,0.0
SGtechMicrogrid,2024-01-01 06:30:00,h5,0.9640000000000001,0.0,535980.43,3033680.85,0.0
SGtechMicrogrid,2024-01-01 06:45:00,h5,0.7193333333333334,0.0,535983.39,3033680.85,0.0
SGtechMicrogrid,2024-01-01 07:00:00,h5,0.20400000000000001,0.0,535985.7,3033680.87,0.0
SGtechMicrogrid,2024-01-01 07:15:00,h5,-1.2646666666666666,0.0,535985.85,3033683.14,0.0
SGtechMicrogrid,2024-01-01 07:30:00,h5,-2.176,0.0,535985.85,3033690.22,0.0
SGtechMicrogrid,2024-01-01 07:45:00,h5,13.376666666666667,18.0,535985.85,3033701.11,0.0
SGtechMicrogrid,2024-01-01 08:00:00,h5,21.69533333333333,30.0,535985.85,3033725.97,0.0
SGtechMicrogrid,2024-01-01 08:15:00,h5,19.93266666666667,30.0,535985.85,3033760.31,0.0
SGtechMicrogrid,2024-01-01 08:30:00,h5,24.934,30.0,535985.85,3033792.14,0.0
SGtechMicrogrid,2024-01-01 08:45:00,h5,16.595333333333336,30.0,535985.85,3033822.23,0.0
