project_id,timestamp,house_no,raw_p_h,raw_p_h_pv,raw_e_h_im,raw_e_h_ex,flag
SGtechMicrogrid,2024-01-01 00:00:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 00:15:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 00:30:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 00:45:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 01:00:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 01:15:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 01:30:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 01:45:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 02:00:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 02:15:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 02:30:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 02:45:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 03:00:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 03:15:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 03:30:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 03:45:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 04:00:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 04:15:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 04:30:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 04:45:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 05:00:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 05:15:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 05:30:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 05:45:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 06:00:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 06:15:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 06:30:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 06:45:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 07:00:00,h4,0.0,0.0,1659.4499999999998,11283888.75,0.0
SGtechMicrogrid,2024-01-01 07:15:00,h4,13.682666666666666,14.66,1659.4499999999998,11283889.76,0.0
SGtechMicrogrid,2024-01-01 07:30:00,h4,56.373333333333335,60.4,1659.4499999999998,11283899.59,0.0
SGtechMicrogrid,2024-01-01 07:45:00,h4,232.50266666666667,249.11,1659.4499999999998,11283928.71,0.0
SGtechMicrogrid,2024-01-01 08:00:00,h4,503.2626666666667,539.21,1659.4499999999998,11284033.59,0.0
SGtechMicrogrid,2024-01-01 08:15:00,h4,652.484,699.09,1659.4499999999998,11284189.03,0.0
