project_id,timestamp,house_no,raw_p_h,raw_p_h_pv,raw_e_h_im,raw_e_h_ex,flag
SGtechMicrogrid,2024-01-01 00:00:00,h1,5.842666666666667,0.15,4522792.52,292460.25,0.0
SGtechMicrogrid,2024-01-01 00:15:00,h1,5.599333333333333,0.15,4522813.47,292460.25,0.0
SGtechMicrogrid,2024-01-01 00:30:00,h1,5.227333333333333,0.15,4522834.359999999,292460.25,0.0
SGtechMicrogrid,2024-01-01 00:45:00,h1,5.8133333333333335,0.15,4522855.04,292460.25,0.0
SGtechMicrogrid,2024-01-01 01:00:00,h1,5.399333333333333,0.15,4522876.44,292460.25,0.0
SGtechMicrogrid,2024-01-01 01:15:00,h1,6.339333333333333,0.15,4522898.26,292460.25,0.0
SGtechMicrogrid,2024-01-01 01:30:00,h1,6.319999999999999,0.15,4522922.14,292460.25,0.0
SGtechMicrogrid,2024-01-01 01:45:00,h1,5.772,0.15,4522944.75,292460.25,0.0
SGtechMicrogrid,2024-01-01 02:00:00,h1,6.0360000000000005,0.15,4522967.04,292460.25,0.0
SGtechMicrogrid,2024-01-01 02:15:00,h1,5.782666666666667,0.15,4522989.19,292460.25,0.0
SGtechMicrogrid,2024-01-01 02:30:00,h1,5.463333333333334,0.15,4523010.88,292460.25,0.0
SGtechMicrogrid,2024-01-01 02:45:00,h1,6.132666666666666,0.15,4523033.18,292460.25,0.0
SGtechMicrogrid,2024-01-01 03:00:00,h1,5.844666666666667,0.15,4523054.81,292460.25,0.0
SGtechMicrogrid,2024-01-01 03:15:00,h1,5.4286666666666665,0.15,4523076.2,292460.25,0.0
SGtechMicrogrid,2024-01-01 03:30:00,h1,5.541333333333333,0.15,4523097.23,292460.25,0.0
SGtechMicrogrid,2024-01-01 03:45:00,h1,5.957333333333334,0.15,4523118.54,292460.25,0.0
SGtechMicrogrid,2024-01-01 04:00:00,h1,5.316000000000001,0.15,4523139.76,292460.25,0.0
SGtechMicrogrid,2024-01-01 04:15:00,h1,5.534666666666666,0.15,4523160.17,292460.25,0.0
SGtechMicrogrid,2024-01-01 04:30:00,h1,5.506,0.15,4523180.42,292460.25,0.0
SGtechMicrogrid,2024-01-01 04:45:00,h1,5.268,0.15,4523200.57,292460.25,0.0
SGtechMicrogrid,2024-01-01 05:00:00,h1,5.422,0.15,4523220.95,292460.25,0.0
SGtechMicrogrid,2024-01-01 05:15:00,h1,5.364,0.15,4523240.51,292460.25,0.0
SGtechMicrogrid,2024-01-01 05:30:00,h1,5.085333333333334,0.15,4523260.42,292460.25,0.0
SGtechMicrogrid,2024-01-01 05:45:00,h1,5.552666666666666,0.15,4523280.08,292460.25,0.0
SGtechMicrogrid,2024-01-01 06:00:00,h1,5.294,0.15,4523301.23,292460.25,0.0
SGtechMicrogrid,2024-01-01 06:15:00,h1,5.254666666666666,0.15,4523321.21,292460.25,0.0
SGtechMicrogrid,2024-01-01 06:30:00,h1,5.487333333333334,0.15,4523341.49,292460.25,0.0
SGtechMicrogrid,2024-01-01 06:45:00,h1,4.6593333333333335,-0.19,4523360.66,292460.25,0.0
SGtechMicrogrid,2024-01-01 07:00:00,h1,5.053333333333333,2.74,4523378.94,292460.25,0.0
SGtechMicrogrid,2024-01-01 07:15:00,h1,3.8833333333333333,13.5,4523395.01,292460.25,0.0
SGtechMicrogrid,2024-01-01 07:30:00,h1,3.3646666666666665,23.14,4523408.85,292460.25,0.0
SGtechMicrogrid,2024-01-01 07:45:00,h1,1.482,52.64,4523419.51,292460.52999999997,0.0
SGtechMicrogrid,2024-01-01 08:00:00,h1,92.41066666666667,93.4,4523421.84,292463.48,0.0
SGtechMicrogrid,2024-01-01 08:15:00,h1,112.84533333333333,115.16,4523422.05,292469.86,0.0
SGtechMicrogrid,2024-01-01 08:30:00,h1,0.9106666666666666,66.1,4523425.21,292477.23,0.0
SGtechMicrogrid,2024-01-01 08:45:00,h1,146.844,150.48,4523429.1,292484.99,0.0
SGtechMicrogrid,2024-01-01 09:00:00,h1,169.43266666666665,175.13,4523429.1,292502.85,0.0
SGtechMicrogrid,2024-01-01 09:15:00,h1,188.062,194.8,4523429.1,292525.54,0.0
SGtechMicrogrid,2024-01-01 09:30:00,h1,200.72866666666667,208.13,4523429.1,292552.23,0.0
SGtechMicrogrid,2024-01-01 09:45:00,h1,205.29733333333334,213.52,4523429.1,292581.95,0.0
SGtechMicrogrid,2024-01-01 10:00:00,h1,175.68866666666668,181.74,4523429.88,292606.61,0.0
SGtechMicrogrid,2024-01-01 10:15:00,h1,210.248,218.31,4523430.45,292636.73,0.0
